Sample,X,Y,Z
641,-1.0686,0.1018,-0.0112
642,-1.0354,0.1292,0.0393
643,-1.0110,-0.0098,-0.0203
644,-1.0002,-0.1611,-0.0400
645,-1.0210,-0.2480,-0.0183
646,-1.0034,-0.1790,-0.0281
647,-0.9436,0.0369,-0.0625
648,-0.9409,0.1655,0.0134
649,-0.9331,0.0564,0.0413
650,-0.9573,-0.0610,-0.0725
651,-1.0259,-0.0076,0.0022
652,-1.1174,0.0840,0.0493
653,-1.1138,0.1523,-0.0212
654,-1.0845,0.1926,-0.0459
655,-1.0474,0.0879,-0.0171
656,-0.9644,-0.0125,-0.0732
657,-0.9924,-0.0405,-0.0520
658,-1.0454,-0.0352,0.0300
659,-0.9775,-0.0371,-0.0337
660,-0.8940,0.0422,-0.0845
661,-0.9146,0.0996,0.0049
662,-0.9290,0.0107,0.0266
663,-0.9556,-0.0425,-0.0459
664,-1.0239,-0.0134,-0.0112
665,-1.0754,0.0222,-0.0007
666,-1.0813,0.1165,-0.0208
667,-1.0110,0.2400,-0.0017
668,-1.0112,0.1685,0.0361
669,-0.9924,-0.0007,0.0049
670,-0.9858,-0.1091,-0.0322
671,-0.9946,-0.1638,-0.0266
672,-0.9446,-0.1460,-0.0547
673,-0.8970,-0.0049,-0.0283
674,-0.8948,-0.0132,0.0471
675,-0.9019,-0.1028,-0.0278
676,-0.9397,-0.0620,-0.0530
677,-1.0618,0.0498,0.0684
678,-1.0913,0.1167,0.0566
679,-1.0122,0.1875,-0.0654
680,-1.0122,0.2109,-0.0256
681,-1.0410,0.0842,0.0276
682,-1.0044,-0.0254,-0.0222
683,-1.0325,-0.0713,-0.0176
684,-0.9963,-0.1423,0.0178
685,-0.9436,-0.1516,-0.0627
686,-0.9067,0.0137,-0.0769
687,-0.9280,0.0811,0.0095
688,-0.9719,0.0056,0.0107
689,-1.0112,0.0288,-0.0586
690,-1.0513,0.0874,-0.0078
691,-1.0796,0.1194,0.0151
692,-1.0327,0.2051,-0.0669
693,-1.0168,0.2346,-0.0486
694,-1.0627,0.0652,0.0266
695,-1.0813,-0.0828,-0.0081
696,-1.0237,-0.1455,-0.0286
697,-0.9868,-0.1807,-0.0059
698,-0.9036,-0.1155,-0.0735
699,-0.9192,0.0491,-0.0605
700,-0.9526,0.0378,0.0159
701,-0.9602,-0.0449,-0.0295
702,-0.9946,-0.0198,-0.0347
703,-1.0637,0.0276,0.0627
704,-1.0444,0.0649,0.0010
705,-1.0061,0.1404,-0.0737
706,-1.0793,0.1267,0.0276
707,-1.0754,-0.0142,0.0295
708,-0.9963,-0.0674,-0.0728
709,-1.0117,-0.0754,0.0930
710,-0.9719,-0.1755,0.0393
711,-0.8618,-0.1487,-0.1033
712,-0.9058,0.0190,-0.0884
713,-0.9612,0.0876,0.0005
714,-0.9663,0.0422,-0.0608
715,-1.0200,0.0364,-0.0034
716,-1.0120,0.0288,0.0183
717,-0.9995,0.0835,0.0056
718,-1.0464,0.2080,-0.0034
719,-1.0571,0.2393,0.0083
720,-1.0227,0.1262,-0.0139
721,-1.0051,0.0449,-0.0830
722,-0.9905,0.0010,-0.0098
723,-0.9146,-0.1067,-0.0308
724,-0.9033,-0.0881,-0.0647
725,-0.9907,-0.0012,0.0032
726,-0.9985,-0.0457,0.0574
727,-0.9377,-0.0786,-0.0544
728,-0.9563,0.0271,-0.0518
729,-1.0229,0.1313,0.0649
730,-1.0610,0.1550,-0.0254
731,-1.0583,0.2000,-0.0273
732,-1.0696,0.1873,0.0452
733,-1.0269,0.0554,-0.0247
